,freebase_actor_id,Actor,score
12451,/m/04cqndk,José Calvo,3
12452,/m/0bmbbf9,Grace La Rue,3
12453,/m/02z023s,Bud Jamison,3
12454,/m/0dlw6l,Shaun Parkes,3
12455,/m/0dm3cp6,John Campbell,3
12456,/m/0dm3cpq,Ding Weimin,3
12457,/m/0dm3wz6,Mustapha Bendou,3
12458,/m/0dm3wzk,Mohamed Djouhari,3
12459,/m/0dnlnj,Mark DeCarlo,3
12460,/m/0dm44t,April Grace,3
12461,/m/06tcnc,Alec Clunes,3
12462,/m/06s8sj,Amparo Muñoz,3
12463,/m/06smcn,Martin Kove,3
12464,/m/03qcwpf,Walter McGrail,3
12465,/m/0n65t9r,Allan Wibor Christensen,3
12466,/m/0n65tcf,Nina Christrup,3
12467,/m/02q7k59,Petr Čepek,3
12468,/m/0dl60j,Huw Garmon,3
12469,/m/012gq6,Bob Newhart,3
12470,/m/0k9wcx1,Jerzy Walczak,3
12471,/m/0kbyyrp,Hannah Noyes,3
12472,/m/01mx2x9,Lari White,3
12473,/m/0c7jtn,Zoltán Gera,3
12474,/m/0c7khk,Pierre Blaise,3
12475,/m/0cf59ly,John Dunne,3
12476,/m/03v1l_,Elaine Stritch,3
12477,/m/06hmqw,Julio Bocca,3
12478,/m/0gdmmmd,Azra,3
12479,/m/0gdmmmm,Itamar Barzani,3
12480,/m/0gdmnf3,Notis Peryalis,3
12481,/m/026j28y,Brian Murray,3
12482,/m/04cqkfp,George Lloyd,3
12483,/m/0cc96rx,Eddie Firestone,3
12484,/m/04h_dts,Paul Dubov,3
12485,/m/06s3fy,Sandrine Holt,3
12486,/m/03v1gz,Charles Kimbrough,3
12487,/m/0gdn6p_,Chi-Der Hong,3
12488,/m/0gdn7vd,Chris Moir,3
12489,/m/0dgrsc6,Dany Carrel,3
12490,/m/0kf9zqt,Pauline Brunner,3
12491,/m/0kjjfy,Rishma Malik,3
12492,/m/04t9tv,Robert Alda,3
12493,/m/0dlkl9h,Flor Silvestre,3
12494,/m/0dltq_w,David Paul Grove,3
12495,/m/02y_drm,Margaret Seddon,3
12496,/m/02q599h,Juan Carlos Copes,3
12497,/m/0bmfsms,Maxim Gaudette,3
12498,/m/02ylyg,Rob Brydon,3
12499,/m/0gf6fp,Leslie Mitchell,3
12500,/m/0dj_rm,Paul Rhys,3
12501,/m/0bpjdp9,David Bloom,3
12502,/m/0bpjgbg,Renato Carpentieri,3
12503,/m/0bpjgbq,Tuccio Musumeci,3
12504,/m/0bpjgcc,Giacomo Piperno,3
12505,/m/0bpjgd4,Renzo Giovampietro,3
12506,/m/02x3xxv,Rodolfo Ranni,3
12507,/m/0bpj7d4,Theu Boermans,3
12508,/m/0bpj91z,Lyudmila Selyanskaya,3
12509,/m/04cs0xs,Joseph Crehan,3
12510,/m/0gf7g5,Andrea Occhipinti,3
12511,/m/0gf8q51,Jeroen Perceval,3
12512,/m/0gf8q58,Jeanne Dandoy,3
12513,/m/026gqxc,Rupert Degas,3
12514,/m/02rg7wp,Dorothy Lee,3
12515,/m/02xgdv,Sunil Dutt,3
12516,/m/02xmdt,Pauline Collins,3
12517,/m/0dkrrz,Dick Beals,3
12518,/m/02qdc5h,Vladimir Mashkov,3
12519,/m/0bp21p,Suzy Delair,3
12520,/m/04hzlyq,Miguel Godreau,3
12521,/m/0n65t1w,Rikke Bergmann,3
12522,/m/0n65t7f,Katrine Brygmann,3
12523,/m/0gm7bw0,Alisa Rosen,3
12524,/m/0gm7bwl,Micah Lewensohn,3
12525,/m/0gm7bwx,Yuval Scharf,3
12526,/m/0gm7f_v,Genevieve Zweig,3
12527,/m/0gm8bz_,Simon Webb,3
12528,/m/0glzb_,Ivan Trojan,3
12529,/m/03qjs92,Rajesh Vivek,3
12530,/m/0gdmbm9,Yannis Fertis,3
12531,/m/03qkpzs,Ellen Vogel,3
12532,/m/0gdnl6r,Avi Ayoun,3
12533,/m/0gf9bv7,Neeral Mulchandani,3
12534,/m/0gf9ftg,Frederik Gullits Ernst,3
12535,/m/0gf9fv2,Kristian Gullits Ernst,3
12536,/m/026g62,Nadim Sawalha,3
12537,/m/06pm4c,Bernard Blier,3
12538,/m/0glzrp1,Céline Arnaud,3
12539,/m/0glzrq_,Raphaël Dufour,3
12540,/m/0gm1ccy,Blanca Rosa Blanco,3
12541,/m/04hf8r,Gower Champion,3
12542,/m/04hzlyc,Dori Brenner,3
12543,/m/0krrfy,Alain Chabat,3
12544,/m/0dgs8x,Ali Suliman,3
12545,/m/0dgsd0,Kais Nashif,3
12546,/m/0dj7cd,Robert Sterling,3
12547,/m/0gm1l4r,Nita Artinian,3
12548,/m/0bnnrmk,Iva Skudrnova,3
12549,/m/0bnnrms,Miroslava Skudrnová,3
12550,/m/0bnnvtm,Michael Laurence,3
12551,/m/0bnnw8w,Helen Lloyd Breed,3
12552,/m/0bnnnpx,Mirtha Ibarra,3
12553,/m/0bnnpsv,Marianne Basler,3
12554,/m/02xb1sy,Johan Rabaeus,3
12555,/m/02x933p,Kris Cuppens,3
12556,/m/0gm1lss,Peter Artinian,3
12557,/m/0gm1p_f,Mari Artinian,3
12558,/m/0gm1y2q,Chris Artinian,3
12559,/m/04gvkv6,Marthe Villalonga,3
12560,/m/04gykp,Wayne Dyer,3
12561,/m/04gl99q,Beata Tyszkiewicz,3
12562,/m/0p81w,Gray Davis,3
12563,/m/0bnqccz,David P. Smith,3
12564,/m/0df8g4,Burton Gilliam,3
12565,/m/0bnnrln,Vadav Jakoubek,3
12566,/m/0bnnrlw,Radoslav Budac,3
12567,/m/0bnnrm_,Alice Dvorakova,3
12568,/m/0d6y_z,Jennifer Darling,3
12569,/m/0d7hjm,Almirante,3
12570,/m/04sf8d1,Ursula Strauss,3
12571,/m/04sf8dl,Irina Potapenko,3
12572,/m/06jmwh,Ron Randell,3
12573,/m/0gf8tp7,Manuela Oyarzun,3
12574,/m/0gf9bsz,Meenal Patel,3
12575,/m/0gf9btm,Tanya Sharma,3
12576,/m/06n0652,Camilla Walker,3
12577,/m/06n065n,Kenneth Khambula,3
12578,/m/06n0666,Lihle Mvelase,3
12579,/m/0dfy8w5,Gerald C. Rivers,3
12580,/m/0bntkld,Cheong Peck Beng,3
12581,/m/0bntklm,Gilles Chitlaphone,3
12582,/m/026g9n0,Slavitza Jovan,3
12583,/m/0gg2ff_,Magael Mclaughlin,3
12584,/m/0gg2ffn,Kimberley McConkey,3
12585,/m/0cc97n8,Sarah Linda,3
12586,/m/0cccpd,Sherry Lynn,3
12587,/m/0c8ypr,Labina Mitevska,3
12588,/m/04sf8dy,Johannes Krisch,3
12589,/m/04sktr4,Michael Robinson,3
12590,/m/0bpj6rk,Danièle Lebrun,3
12591,/m/0ksn7p,Jack Hill,3
12592,/m/0kskc9,Baldwin Cooke,3
12593,/m/0bntkxj,Renaud du Peloux de Saint Romain,3
12594,/m/0bntkm1,Daniel Guyant,3
12595,/m/0d__g,Philip Johnson,3
12596,/m/0bntkmh,R. Shukor Kader,3
12597,/m/0bntkmq,Osman Kassim,3
12598,/m/0bntkmy,Wong Kif Kual,3
12599,/m/0bntkn4,Siu Lin Lam,3
12600,/m/0bntknc,William Low,3
12601,/m/0bntkw_,Stefano Dionisi,3
12602,/m/02r_9hz,Domiziana Giordano,3
12603,/m/02rdlq9,Ruth Hiatt,3
12604,/m/06jq27,Byron Foulger,3
12605,/m/03sf37,Danny Masterson,3
12606,/m/0glswf,Filip Berg,3
12607,/m/0ghqh03,Anthony Ecclissi,3
12608,/m/06nn95,Guillaume Canet,3
12609,/m/0bntkm8,Lim Chek Hor,3
12610,/m/04r36w,Leslie Charleson,3
12611,/m/04gvfm1,Florelle,3
12612,/m/02r9b9y,Birgit Minichmayr,3
12613,/m/0gjt94,Thomas Meighan,3
12614,/m/0gjzvj,Lew Cody,3
12615,/m/06lb9f,Tichina Arnold,3
12616,/m/0cb4314,Joseph McKenna,3
12617,/m/0cb7cz,John Wyman,3
12618,/m/02r_7zt,Silvana Pampanini,3
12619,/m/02r_8bh,Eleonora Rossi Drago,3
12620,/m/0196bb,Marie Prevost,3
12621,/m/0cbtxwd,Monique Chantal,3
12622,/m/0cbtxxg,Henri Letondal,3
12623,/m/0cbtxy2,Jean Murat,3
12624,/m/0cbtxys,Marina Koshetz,3
12625,/m/0qkm_,Louis Prima,3
12626,/m/0bntky1,Pier Paolo Capponi,3
12627,/m/0jvbg3,George Voya,3
12628,/m/05fky0,Harley Jane Kozak,3
12629,/m/0gbxzb6,Kiril Ristoski,3
12630,/m/0gbxzbg,Nicole Magny,3
12631,/m/0gby00q,Jennifer Moret,3
12632,/m/09gbg4p,Antoine Chappey,3
12633,/m/0gj1_5,Marián Labuda,3
12634,/m/06kzfx,Scott Menville,3
12635,/m/03rvlp,Todd Gitlin,3
12636,/m/04gn5w7,Margit Carstensen,3
12637,/m/04gn88l,Agneta Prytz,3
12638,/m/0sw62,Nancy Cartwright,3
12639,/m/04gs_1n,Jorge Russek,3
12640,/m/04gsp_x,Renato Rascel,3
12641,/m/04gtjgw,Néstor Cantillana,3
12642,/m/04glz7b,Bethan Ellis Owen,3
12643,/m/0yfp,Arthur Miller,2
12644,/m/0qkj7,Lou Costello,2
12645,/m/0qkhb,Bud Abbott,2
12646,/m/011vx3,Pete Seeger,2
12647,/m/02rb1cc,Paul Benjamin,2
12648,/m/0cbmt0,Rupert Davies,2
12649,/m/0cb2tk,Brian Haley,2
12650,/m/0cc9_7w,Cork Hubbert,2
12651,/m/0cc_87w,Jerry Hausner,2
12652,/m/0ccg9c,Barrie Ingham,2
12653,/m/0c_5h,Irvine Welsh,2
12654,/m/0c_d2r,T. K. Carter,2
12655,/m/0cb2d2,Urbano Barberini,2
12656,/m/019ylp,Jack Warner,2
12657,/m/04gw9xr,Hero Fiennes-Tiffin,2
12658,/m/04gycf,Joey Fatone,2
12659,/m/04gltlh,Carlo Romano,2
12660,/m/04h6s_,Donna McKechnie,2
12661,/m/01_p15,Robert Downey Sr.,2
12662,/m/0n839,SIR Richard Branson,2
12663,/m/02rh3x0,Yevgeni Urbansky,2
12664,/m/0c8tsbl,Gage Clarke,2
12665,/m/06mn98,Alan Badel,2
12666,/m/0gfz8q,Paul Dupuis,2
12667,/m/0glywvb,Loren Nelson,2
12668,/m/0gksxd,Howard Caine,2
12669,/m/0gl0cs,Miranda Raison,2
12670,/m/0gl4jg8,Tiara Parker,2
12671,/m/0gl4jgr,Chris Muto,2
12672,/m/03s4w1,David Moscow,2
12673,/m/0gj5cbt,Collin Pelton,2
12674,/m/0gj689s,Danielle Batone,2
12675,/m/0gj689z,Chris Ambrose,2
12676,/m/06lsmp4,Max,2
12677,/m/06m84y,Harry Bernard,2
12678,/m/06mdl4,Tom Atkins,2
12679,/m/06mg1r,Adrian Lester,2
12680,/m/03rfgq,Kenny Baker,2
12681,/m/06mrw8,Jean Wallace,2
12682,/m/03qpbs,Gisele Bündchen,2
12683,/m/03qpwl,Hywel Bennett,2
12684,/m/06jpfp,Lon McCallister,2
12685,/m/06jt1d,Patricia Quinn,2
12686,/m/03t7_2,Nicholas Rowe,2
12687,/m/06k8f2,Arielle Dombasle,2
12688,/m/0glmbt5,Carolyn Hetherington,2
12689,/m/0glt2c,William Harrigan,2
12690,/m/0glvnk,Enzo Cilenti,2
12691,/m/0glywtt,Joel Parks,2
12692,/m/0ggwvv,Lee Oakes,2
12693,/m/0gh7_l_,Jeannie Russell,2
12694,/m/0ghfm7b,Mike Kelly,2
12695,/m/0ghksd,Biff Yeager,2
12696,/m/06mn7,Stanley Kubrick,2
12697,/m/0gdryvb,Ryan Speechley,2
12698,/m/0gfdksz,Germaine Aussey,2
12699,/m/0gfg90,Nicole Garcia,2
12700,/m/06plhbq,Helene Reynolds,2
12701,/m/0gm17d3,Romy Settbon Moore,2
12702,/m/0gm1nhk,Will Mahoney,2
12703,/m/0gfmwc3,Emily Haigh,2
12704,/m/0gfmwck,Freya Parks,2
12705,/m/06nwsn,Litefoot,2
12706,/m/06p7mc,Catherine Dent,2
12707,/m/06p97x,Veronica Hamel,2
12708,/m/06n00t,Meredith Salenger,2
12709,/m/06n9lt,William A. Wellman,2
12710,/m/0gfmvhl,Amelia Clarkson,2
12711,/m/0gfmw8g,Sandy McDade,2
12712,/m/0gg6dz3,Iván Kamarás,2
12713,/m/0gdrywm,Madison Cook,2
12714,/m/06qgvf,Carla Gugino,2
12715,/m/06qtjn,Don Simpson,2
12716,/m/03qhvy,Claude Lelouch,2
12717,/m/03qj4vq,Robert Arkins,2
12718,/m/03qjgv,Glenn Corbett,2
12719,/m/026hr5b,Alison Leggatt,2
12720,/m/0gmbyr,Cass Daley,2
12721,/m/06jfqr,Noel Neill,2
12722,/m/03tjdv,Tuc Watkins,2
12723,/m/06q05q,Avon Long,2
12724,/m/06q06d,Mary Oyaya,2
12725,/m/06q_62,Terence Alexander,2
12726,/m/03qjtd3,Paula Trueman,2
12727,/m/0gdryt3,Joseph Speechley,2
12728,/m/0gdrytq,Jordan Cook,2
12729,/m/0gdmt7s,Edward Toumajian,2
12730,/m/026hnzh,Luenell,2
12731,/m/06rwfp,Trevor Eve,2
12732,/m/06s450,Kiersten Warren,2
12733,/m/0268ckx,Waris Ahluwalia,2
12734,/m/0268r0n,Sonny Sixkiller,2
12735,/m/0gn6fc,Sean Barrett,2
12736,/m/0gm53cf,Jean-Chrétien Sibertin-Blanc,2
12737,/m/0gdn83n,Jiang Baoying,2
12738,/m/0gdnd_t,Antonio Pierfederici,2
12739,/m/026hd54,Aileen Britton,2
12740,/m/06rjjl,Caroline Williams,2
12741,/m/03qh4q0,Simon Fisher Turner,2
12742,/m/0gdm5m2,Caron Colvett,2
12743,/m/0gdm9pq,Marilyn Nash,2
12744,/m/0gdryw0,Nicholas Hutchison,2
12745,/m/06sn8m,Timothy Daly,2
12746,/m/06sx92,Norris Goff,2
12747,/m/06sz2j,Becky Ann Baker,2
12748,/m/03qcvsk,Charlayne Woodard,2
12749,/m/03qdznd,Clé Bennett,2
12750,/m/03qf0hj,Emma Bolger,2
12751,/m/0gpkxq,Georgie Glen,2
12752,/m/0gpzzj,Jean Colin,2
12753,/m/0267mzf,Mary Jo Randle,2
12754,/m/0269g4x,Charles Barton,2
12755,/m/0gdmf4s,Mac Mashourian,2
12756,/m/0gdmhhc,Mary Alan Hokanson,2
12757,/m/0gdmkcj,Trystan Gravelle,2
12758,/m/0gdmm8f,Gerry Skilton,2
12759,/m/0gdmnd5,Angus Hodder,2
12760,/m/0gdmndm,Edwin Francis,2
12761,/m/06vr4c,Ernest Clark,2
12762,/m/0gdlhpw,Adrien Cayla-Legrand,2
12763,/m/0gsvcx,Charles Morton,2
12764,/m/0gsy9jr,Francine Segal,2
12765,/m/06hdk6,KaDee Strickland,2
12766,/m/03vq05,Michael Sundin,2
12767,/m/0grs53,Steven Wiig,2
12768,/m/02678hd,Michael Fox,2
12769,/m/06t2mw,Gary Riley,2
12770,/m/0gdlvn3,Ben Skjellerup,2
12771,/m/0gdlx1c,Darien Takle,2
12772,/m/0gdm1pn,Elise Audeyev,2
12773,/m/0gdm4p0,Geoffrey Heath,2
12774,/m/026j3l7,Mark Tandy,2
12775,/m/06s9fb,Scott Speedman,2
12776,/m/06s_mb,Sheree North,2
12777,/m/0gdlmd6,Aleksy Awdiejew,2
12778,/m/0gdlntr,Jerry Stovin,2
12779,/m/03q3cj,Betty Garrett,2
12780,/m/0gdlcpg,Susan McIver,2
12781,/m/0gt_k,Phil Spector,2
12782,/m/0gtkxhn,Tracy Spiridakos,2
12783,/m/02664bd,Cole Hawkins,2
12784,/m/02665kn,Jim Beaver,2
12785,/m/02668xb,Xavier Samuel,2
12786,/m/06gy16,Ronan Vibert,2
12787,/m/0gryc_,Willard Waterman,2
12788,/m/0gs41z,Lee Elhardt Hays,2
12789,/m/06tfvx,Stephen Lea Sheppard,2
12790,/m/06v4nh,Richard Lynch,2
12791,/m/06vbpp,Sam Huntington,2
12792,/m/03q6fh,Sam J. Jones,2
12793,/m/06xh_m,Mark Rylance,2
12794,/m/0gdl1ty,Finlay Welsh,2
12795,/m/0gdl65p,Tom Silardi,2
12796,/m/0gdl6v7,Don McHenry,2
12797,/m/03ptnk,Chris Klein,2
12798,/m/06w8qf,Barry Foster,2
12799,/m/0gvqzsh,Theo Stevenson,2
12800,/m/0gvszz,Mike Marshall,2
12801,/m/06g6l3m,Janine Perreau,2
12802,/m/06g80t,Martyn Green,2
12803,/m/06ggwc,Jack Kehler,2
12804,/m/06gk5c,Basil Radford,2
12805,/m/06gnvt,Jane Randolph,2
12806,/m/0gdldzc,Constantin Zaharia,2
12807,/m/06w528_,Ben Lessy,2
12808,/m/03pp73,Michael Moriarty,2
12809,/m/03ntk2x,Bruce Norris,2
12810,/m/0gdky9r,Ezio Di Cesare,2
12811,/m/026l9_y,Sandy Descher,2
12812,/m/0gdkm9y,Kirsti Ferry,2
12813,/m/0gw_xf,Kevyn Major Howard,2
12814,/m/0gwb4p,Vinny Argiro,2
12815,/m/0gwhqv,Renee Houston,2
12816,/m/0gwp63,Anna Madeley,2
12817,/m/0gwpbl,Kayvan Novak,2
12818,/m/06fpft,Nicole Ari Parker,2
12819,/m/06fpyd,Håkan Hagegård,2
12820,/m/03wb_2f,Christophe Malavoy,2
12821,/m/03nzf1,Elon Musk,2
12822,/m/03p2x0,Kamar de los Reyes,2
12823,/m/03p_c9,John Paul,2
12824,/m/06xf7p,Chad Everett,2
12825,/m/026mr9v,Steven Ford,2
12826,/m/06z7q9,Brenda De Banzie,2
12827,/m/06dwm2,Steve Pemberton,2
12828,/m/06dxbk,Susanna Thompson,2
12829,/m/03wc_yl,Rosemary Forsyth,2
12830,/m/06fnxx,Lenore Kasdorf,2
12831,/m/0gw7jn2,Richard Goteri,2
12832,/m/0gw7jn5,Ricky Wayne,2
12833,/m/0gw7jn8,Steven Hugh Nelson,2
12834,/m/0gdkqg5,Yang Qianquan,2
12835,/m/06yc1dg,Alan Feinstein,2
12836,/m/06ymnc,Kasey Rogers,2
12837,/m/06ytp4,Cynthia Gibb,2
12838,/m/06yx9w,Augustus Prew,2
12839,/m/06yyh6,Danny Gans,2
12840,/m/06z09y,Luke Goss,2
12841,/m/06zppdr,Herbert Evans,2
12842,/m/06zspf,Allyce Beasley,2
12843,/m/06zt8z7,Topo Swope,2
12844,/m/03nrbx,Tommy 'Tiny' Lister,2
12845,/m/0gdkbfr,Don Shelton,2
12846,/m/0gxn5t,James Harcourt,2
12847,/m/0263xhx,Meagan Tandy,2
12848,/m/0gxtltc,Amber Evans,2
12849,/m/06dbgh,Stacey Travis,2
12850,/m/06dhjm,Theresa Randle,2
12851,/m/03wd7v,William Pierson,2
12852,/m/06dpj2,Eamonn Walker,2
12853,/m/0gwt0_,Michèle Girardon,2
12854,/m/0gdkg7b,Marcie Leeds,2
12855,/m/0gdkg8b,Harry Hamada,2
12856,/m/0gdkgcr,Constance Willis,2
12857,/m/0709p0,Faye Emerson,2
12858,/m/026nv5j,Philip McGough,2
12859,/m/070bqk,Gabriel Macht,2
12860,/m/070c22,Victoria Horne,2
12861,/m/070sv0,Eduardo Cansino,2
12862,/m/06crng,Russell Brand,2
12863,/m/06csff,Eileen Essell,2
12864,/m/06d8b3,Gordon Clapp,2
12865,/m/0gdkbpk,Alonzo Price,2
12866,/m/0gdkc6n,Gilbert Goldie,2
12867,/m/026ndc_,Kyle Schmid,2
12868,/m/03nrh0y,Tommy Duggan,2
12869,/m/06zyxd,Fiona Reid,2
12870,/m/0704ty,Sarah Bolger,2
12871,/m/06zmr0,Kaye Ballard,2
12872,/m/06znf1h,Michael Mantell,2
12873,/m/071wzr,Tara Subkoff,2
12874,/m/0gcz8yd,Erich Schwarz,2
12875,/m/0gczfyd,Roland Jack,2
12876,/m/03wg3r8,Mark Hadfield,2
12877,/m/06cfrk,AnnaSophia Robb,2
12878,/m/03wfbnx,Julian Bleach,2
12879,/m/03wfjh1,Françoise Arnoul,2
12880,/m/0gxtltq,Ruby Evans,2
12881,/m/0gdk1w2,Kalani Queypo,2
12882,/m/026p37t,Charles Dale,2
12883,/m/070td6,John Terry,2
12884,/m/070yzk,Justin Theroux,2
12885,/m/0715j0,Sheila MacRae,2
12886,/m/0718f6,Nicholas Turturro,2
12887,/m/0gczmsc,Henry Oyasato,2
12888,/m/0gd2n3,Alice Playten,2
12889,/m/071z64,Sally Cahill,2
12890,/m/0720dt,David Kelly,2
12891,/m/06bn23,Pedro Armendáriz,2
12892,/m/03wfs60,Desmond Dube,2
12893,/m/0gyy0s5,Aretha Mitchell,2
12894,/m/0gcybq4,Willa Pearl Curtis,2
12895,/m/0gcyj4v,Donna W. Scott,2
12896,/m/015ksl,Naunton Wayne,2
12897,/m/071ys_,Jeff Rawle,2
12898,/m/0gczhc8,Judith Dickens,2
12899,/m/0gczkkm,Helene Friberg,2
12900,/m/071ynb,Predrag Bjelac,2
12901,/m/03n6nb,Ray Meagher,2
12902,/m/0gcyl1q,Tom Irish,2
12903,/m/0gcyqjr,Antonio David Lyons,2
12904,/m/071krv,Tiana Benjamin,2
12905,/m/06_prw,Katie Cassidy,2
12906,/m/0gcxr9n,Kate O'Flynn,2
12907,/m/0gcxrvw,Stacey LaBerge,2
12908,/m/0gcxsr6,Jorg Schnass,2
12909,/m/0gcxt5b,Wolfgang Hillinger,2
12910,/m/0gcxxgr,Arturo Ríos,2
12911,/m/0gcxxsp,Luke Barnett,2
12912,/m/0gcxzv5,Lindsay Fairclough,2
12913,/m/072nbh,Mabel Albertson,2
12914,/m/0gyzbqd,Marjorie Heard,2
12915,/m/0gyzbxn,Luther Bedford,2
12916,/m/02623jg,Musetta Vander,2
12917,/m/02625_p,James Komack,2
12918,/m/06_t1j,Jacinda Barrett,2
12919,/m/0gcy1x5,Louis Perrault,2
12920,/m/0gcy59r,Victor Eadie,2
12921,/m/0gcxh0v,Gerard Cassoni,2
12922,/m/0gcxn2v,Jack Grinnage,2
12923,/m/0gcxng6,Joseph Kloska,2
12924,/m/0gcxpvl,Clifford Soubier,2
12925,/m/0gcxqk8,Billy Riddoch,2
12926,/m/0gcxqn7,Lloyd Clay Brown,2
12927,/m/026s62x,Mylène Jampanoï,2
12928,/m/072p80,Richard Leech,2
12929,/m/0gz36x,Leila Shenna,2
12930,/m/0261hjx,Tyler Patrick Jones,2
12931,/m/0261rnc,Mike Muscat,2
12932,/m/0gz784r,Ronnie Farer,2
12933,/m/069v80,Bonnie Bartlett,2
12934,/m/06_3lt,Barbara Babcock,2
12935,/m/06_mm9,Ashley Williams,2
12936,/m/03whcnw,Susan Blackwell,2
12937,/m/073plk,Carrie Ann Inaba,2
12938,/m/073s1g,Jessica Dragonette,2
12939,/m/0h0_6m,Larry Hankin,2
12940,/m/0h0g98l,Charles Horvath,2
12941,/m/0261dpn,Elliott Cho,2
12942,/m/03whl7z,Bruce M. Fischer,2
12943,/m/03whrc0,Marcel Herrand,2
12944,/m/03wj9l3,Michele Hicks,2
12945,/m/0gz0qgc,Elisabeth Erikson,2
12946,/m/0gz0scr,Britt-Marie Aruhn,2
12947,/m/072pnr,Zypora Spaisman,2
12948,/m/072zlj,Ronald Fraser,2
12949,/m/03mgx3j,Peter Friedman,2
12950,/m/073h_9,Judy Cornwell,2
12951,/m/03mf73f,Smith Cho,2
12952,/m/03mf7f,Vincent Irizarry,2
12953,/m/0gcx705,Harry Caesar,2
12954,/m/0gcxd1q,Fiona Bell,2
12955,/m/0gcxd4j,Nolan Leary,2
12956,/m/0gcxd_c,Ruth Fairclough,2
12957,/m/0gcxf8w,Lane Bradbury,2
12958,/m/0gcxf97,Wolfgang Bathke,2
12959,/m/0gcxf_4,Bari K. Willerford,2
12960,/m/026stv7,Kirk B.R. Woller,2
12961,/m/0gcxfdw,Marcy McGuire,2
12962,/m/074523,Jordan Fry,2
12963,/m/025zth2,Liz Callaway,2
12964,/m/012zh1,Jack Dempsey,2
12965,/m/068fkb,Lisa Faulkner,2
12966,/m/068n65,Leo Geter,2
12967,/m/026spjn,Barbara Jefford,2
12968,/m/026srzc,Jane Kean,2
12969,/m/0750jn,Bill Fraser,2
12970,/m/0758jk,Kimberly Elise,2
12971,/m/07598h,Sean Harris,2
12972,/m/03m9w3w,Simon Dormandy,2
12973,/m/0gcndzz,Dario D'Ambrosi,2
12974,/m/03xjf7,Nathan Jones,2
12975,/m/03x16f,Dana Delany,2
12976,/m/03x6tc0,O-Lan Jones,2
12977,/m/067p06,Björn Andresen,2
12978,/m/0gcx8td,Kitty Kirwan,2
12979,/m/0gcx8w7,Rita Corday,2
12980,/m/074xkn,Gregg Henry,2
12981,/m/03mdd5q,Ellen David,2
12982,/m/074c4f,Bruce Jay Friedman,2
12983,/m/074g0v,Arthur Mullard,2
12984,/m/03mc3kq,Franc Luz,2
12985,/m/0765hv,Joshua Shelley,2
12986,/m/0767dh,Annette Badland,2
12987,/m/0h1qw8t,Sebastian Saraceno,2
12988,/m/0h1qwbj,Ronald Lee Clark,2
12989,/m/0h1w21,Robert A. Silverman,2
12990,/m/025y6_5,David Allen Brooks,2
12991,/m/03xb4v,Leah Remini,2
12992,/m/0gcvpx4,Jack Williams,2
12993,/m/0gcx0s_,Zack Kifell,2
12994,/m/0gcx0t2,Simone Richler,2
12995,/m/026tjpr,Emma Lockhart,2
12996,/m/075k0f,Pat McCormick,2
12997,/m/075m7d,Gordon Mitchell,2
12998,/m/03m9lqj,Martin Faust,2
12999,/m/0gcm04w,Maximiliano Hernández,2
13000,/m/03mbst5,Trey Wilson,2
13001,/m/076vl4n,Theresa Watson,2
13002,/m/0gcl9ck,Ken K. Okamoto,2
13003,/m/0gclsfy,Joe Bucaro,2
13004,/m/026vpkc,Joseph Castanon,2
13005,/m/0gclypm,Malcolm Douglas,2
13006,/m/0gclyzd,Bryan Epsom,2
13007,/m/0gclz8m,Steve Murphy,2
13008,/m/076_rz,Brian Oulton,2
13009,/m/0h2cs3,Paul Massie,2
13010,/m/0h2f3r,Evelyn Varden,2
13011,/m/025x5l2,Marshall Manesh,2
13012,/m/06731n,Liv Lindeland,2
13013,/m/03xkkf4,Charles Carson,2
13014,/m/03xn5k,Milburn Stone,2
13015,/m/0gcnd8l,Beryl Measor,2
13016,/m/07628l,Lysette Anthony,2
13017,/m/0gck16z,Rosamund Burton,2
13018,/m/0gck2xk,Nancy Drexel,2
13019,/m/0gck5w6,Rob Garrison,2
13020,/m/0gck9yx,Edna May Wonacott,2
13021,/m/0gck_k1,Elena Rea,2
13022,/m/0gckh_7,Benjamin Rayson,2
13023,/m/0gckn76,Carmen D'Antonio,2
13024,/m/025w55l,John Stride,2
13025,/m/06616tb,Tim Colceri,2
13026,/m/06638p,Richard Chaves,2
13027,/m/03xnmc,Nicholas Clay,2
13028,/m/076dp0,Kathleen Ryan,2
13029,/m/03m74dn,Bethel Leslie,2
13030,/m/03m7937,Mark Povinelli,2
13031,/m/03m7f89,Pasquale Amato,2
13032,/m/03m86c,Latanya Richardson,2
13033,/m/03m4xpd,John Slater,2
13034,/m/0gchfy2,Christian Juttner,2
13035,/m/0gchpjq,Ileana Simova,2
13036,/m/03y0td,Irvin Kershner,2
13037,/m/06603mj,Sarah Padden,2
13038,/m/03xpsrx,John Corbett,2
13039,/m/03xwz0,Phyllis Kirk,2
13040,/m/03xxbn,Eddie Griffin,2
13041,/m/0gcjds9,Nicholas Elliott,2
13042,/m/0gcjgz0,Laura Love,2
13043,/m/0gcjkfs,J.C. Roberts,2
13044,/m/026wcdv,Ruben Santiago-Hudson,2
13045,/m/026wwpj,Colton James,2
13046,/m/0gcjz4z,Genki Koyama,2
13047,/m/0gcjzyx,George Watts,2
13048,/m/077yk0,Jessalyn Gilsig,2
13049,/m/0gch6rs,Andre Dubois,2
